date,Smax
2023-11-20,0.88107
2023-11-21,0.899756
2023-11-22,0.912221
2023-11-23,0.891182
2023-11-24,0.88107
2023-11-25,0.580612
2023-11-26,0.356572
2023-11-27,0.730775
2023-11-28,0.746098
2023-11-29,0.714768
2023-11-30,0.720038
2023-12-01,
2023-12-02,
2023-12-03,
2023-12-04,
2023-12-05,
2023-12-06,0.287446
2023-12-07,0.746098
2023-12-08,0.451202
2023-12-09,0.484099
2023-12-10,0.903673
2023-12-11,0.733562
2023-12-12,0.774266
2023-12-13,0.748168
2023-12-14,0.714768
2023-12-15,0.65135
2023-12-16,0.457274
2023-12-17,0.355816
2023-12-18,0.720038
2023-12-19,0.720038
2023-12-20,0.664658
2023-12-21,
2023-12-22,
2023-12-23,
2023-12-24,
2023-12-25,0.245275
2023-12-26,0.593245
2023-12-27,0.626112
2023-12-28,0.637563
2023-12-29,0.583577
2023-12-30,0.419882
2023-12-31,0.294645
2024-01-01,0.223632
2024-01-02,0.588276
2024-01-03,0.629345
2024-01-04,0.647317
2024-01-05,0.641028
2024-01-06,0.446153
2024-01-07,0.332465
2024-01-08,0.721032
2024-01-09,0.733562
2024-01-10,0.76491
2024-01-11,0.628452
2024-01-12,0.601635
2024-01-13,0.4588
2024-01-14,0.314336
2024-01-15,0.732584
2024-01-16,0.701228
2024-01-17,0.721032
2024-01-18,0.720038
2024-01-19,0.707497
2024-01-20,0.45155
2024-01-21,0.332465
2024-01-22,0.758638
2024-01-23,0.779451
2024-01-24,0.787874
2024-01-25,0.779451
2024-01-26,0.773192
2024-01-27,0.484099
2024-01-28,0.326921
2024-01-29,0.249339
2024-01-30,
2024-01-31,
2024-02-01,
2024-02-02,
2024-02-03,
2024-02-04,
2024-02-05,
2024-02-06,
2024-02-07,
2024-02-08,0.934604
2024-02-09,0.915966
2024-02-10,0.580612
2024-02-11,0.343916
2024-02-12,0.357091
2024-02-13,0.350771
2024-02-14,0.745134
2024-02-15,0.863974
2024-02-16,0.738859
2024-02-17,0.580023
2024-02-18,0.376058
2024-02-19,0.927118
2024-02-20,0.94082
2024-02-21,0.919657
2024-02-22,0.932115
2024-02-23,0.912221
2024-02-24,0.581262
2024-02-25,0.369231
2024-02-26,0.898571
2024-02-27,0.863974
2024-02-28,0.870229
2024-02-29,0.886097
2024-03-01,0.937167
2024-03-02,0.587572
2024-03-03,0.393858
2024-03-04,0.954535
2024-03-05,0.990604
2024-03-06,0.944579
2024-03-07,0.959478
2024-03-08,0.915966
